COD_INE;ID_REL;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;HOJA_MTN25;LONGITUD_ETRS89_REGCAN95;LATITUD_ETRS89_REGCAN95;ORIGENCOOR;ALTITUD;ORIGENALTITUD
43168000000;1431687;43830;43;Tarragona;Vilanova de Prades;110;2164,44;21774;43168000101;Vilanova de Prades;105;0417-3;0,956001414;41,34807974;Detección automática;887;MDT
43169000000;1431690;43835;43;Tarragona;Vilaplana;558;2310,42;24532;43169000101;Vilaplana;540;0445-4;1,033038138;41,22852571;Detección automática;366;MDT
43170000000;1431704;43840;43;Tarragona;Vila-rodona;1388;3301,47;26519;43170000201;Vila-rodona;1340;0446-2;1,357873948;41,31090708;Detección automática;254;MDT
43171000000;1431711;43845;43;Tarragona;Vila-seca;24158;2170,84;38442;43171000501;Vila-seca;18913;0472-2;1,144840666;41,11083778;Detección automática;40;MDT
43172000000;1431726;43850;43;Tarragona;Vilaverd;494;1252,649;17366;43172000101;Vilaverd;423;0418-3;1,177311143;41,33738132;Detección automática;263;MDT
43173000000;1431732;43855;43;Tarragona;La Vilella Alta;130;517,77;12628;43173000101;La Vilella Alta;130;0444-4;0,781136167;41,22456094;Detección automática;324;MDT
43174000000;1431747;43860;43;Tarragona;La Vilella Baixa;202;544,54;12594;43174000101;La Vilella Baixa;202;0444-4;0,761877637;41,2205555;Detección automática;217;MDT
43175000000;1431750;43865;43;Tarragona;Vilalba dels Arcs;613;6758,54;49276;43175000101;Vilalba dels Arcs;601;0470-2;0,410080267;41,12106338;Detección automática;451;MDT
43176000000;1431763;43870;43;Tarragona;Vimbodí i Poblet;889;6580,1784;42519;43176000301;Vimbodí;802;0417-4;1,050973609;41,40028022;Detección automática;477;MDT
43177000000;1431779;43875;43;Tarragona;Vinebre;428;2661,59;34452;43177000101;Vinebre;401;0444-3;0,590653767;41,18422557;Detección automática;44;MDT
43178000000;1431785;43880;43;Tarragona;Vinyols i els Arcs;2470;1091,4;18544;43178000101;Vinyols;1503;0472-2;1,039249547;41,11374441;Detección automática;95;MDT
43901000000;1439018;43263;43;Tarragona;Deltebre;12074;10635,45;78854;43901000301;Deltebre;11598;0522-4;0,722579638;40,71929502;Detección automática;3;MDT
43902000000;1439023;43678;43;Tarragona;Sant Jaume d'Enveja;3759;5983,02;43285;43902000201;Sant Jaume d'Enveja;3081;0522-4;0,71916221;40,70706994;Detección automática;3;MDT
43903000000;1439039;43188;43;Tarragona;Camarles;3499;2985,13;28624;43903000101;Camarles;2300;0522-2;0,670982163;40,77173889;Detección automática;8;MDT
43904000000;1439044;43027;43;Tarragona;L'Aldea;4725;3020,67;33051;43904000101;L'Aldea;3965;0522-3;0,620134438;40,74576625;Detección automática;10;MDT
43905000000;1439057;43672;43;Tarragona;Salou;31018;1513,49;23998;43905000103;Salou;27270;0472-4;1,135396881;41,08194938;Detección automática;8;MDT
43906000000;1439060;43067;43;Tarragona;L'Ampolla;3809;3557,41;34637;43906000101;L'Ampolla;3396;0522-2;0,714511089;40,81437919;Detección automática;11;MDT
43907000000;1439076;43192;43;Tarragona;La Canonja;5993;729,24;18539;43907000101;La Canonja;5993;0473-1;1,179004794;41,12289322;Detección automática;48;MDT
44001000000;1440012;44004;44;Teruel;Ababuj;74;5430,0184;33703;44001000101;Ababuj;68;0543-3;-0,807969672;40,54890448;Coordinado_IGR Poblaciones;1372;En estudio
44002000000;1440027;44008;44;Teruel;Abejuela;63;8666,7637;44816;44002000101;Abejuela;63;0638-4;-0,893336242;39,9097812;Detección automática;1169;MDT
44003000000;1440033;44012;44;Teruel;Aguatón;18;2163,6378;25367;44003000101;Aguatón;18;0516-4;-1,234568228;40,67136822;Detección automática;1224;MDT
44004000000;1440048;44016;44;Teruel;Aguaviva;563;4215,0653;34499;44004000101;Aguaviva;554;0519-2;-0,196589769;40,82269831;Detección automática;540;MDT
44005000000;1440051;44020;44;Teruel;Aguilar del Alfambra;84;3904,4777;29006;44005000101;Aguilar del Alfambra;74;0543-1;-0,795648457;40,58931831;Detección automática;1280;MDT
44006000000;1440064;44024;44;Teruel;Alacón;204;4749,5813;27081;44006000101;Alacón;204;0467-3;-0,696909127;41,02317541;Detección automática;694;MDT
44007000000;1440070;44028;44;Teruel;Alba;183;6953,4097;35456;44007000101;Alba;183;0541-2;-1,346269801;40,6179665;Detección automática;976;MDT
44008000000;1440086;44032;44;Teruel;Albalate del Arzobispo;1948;20568,6966;65317;44008000101;Albalate del Arzobispo;1828;0468-1;-0,511226554;41,12106472;Detección automática;343;MDT
44009000000;1440099;44036;44;Teruel;Albarracín;1001;46992,87;619021;44009000101;Albarracín;892;0566-3;-1,443274023;40,40766985;Detección automática;1129;MDT
44010000000;1440103;44040;44;Teruel;Albentosa;287;6785,48;36362;44010000101;Albentosa;166;0614-1;-0,768786774;40,10362233;Detección automática;951;MDT
44011000000;1440110;44044;44;Teruel;Alcaine;38;5737,6439;41060;44011000101;Alcaine;38;0493-1;-0,705020285;40,95310925;Detección automática;650;MDT
44012000000;1440125;44048;44;Teruel;Alcalá de la Selva;381;10495,249;52488;44012000101;Alcalá de la Selva;256;0568-3;-0,720111354;40,37230224;Detección automática;1403;MDT
44013000000;1440131;44052;44;Teruel;Alcañiz;16447;47211,6708;108922;44013000101;Alcañiz;15819;0469-3;-0,132663702;41,05032329;Detección automática;342;MDT
44014000000;1440146;44056;44;Teruel;Alcorisa;3242;12119,9224;67256;44014000101;Alcorisa;3231;0494-3;-0,38119045;40,89198189;Detección automática;627;MDT
44016000000;1440162;44060;44;Teruel;Alfambra;485;12244,3056;51091;44016000101;Alfambra;458;0542-3;-1,032884806;40,54750316;Detección automática;1034;MDT
44017000000;1440178;44064;44;Teruel;Aliaga;343;19307,8573;83399;44017000201;Aliaga;242;0518-3;-0,70228002;40,67472478;Investigación;1105;MDT
44018000000;1440184;44068;44;Teruel;Almohaja;10;2555,4811;20261;44018000101;Almohaja;10;0541-1;-1,437912652;40,60545527;Detección automática;1198;MDT
44019000000;1440197;44072;44;Teruel;Alobras;63;3072,2169;23672;44019000101;Alobras;60;0589-3;-1,387949261;40,18114113;Detección automática;1098;MDT
44020000000;1440201;44076;44;Teruel;Alpeñés;27;2861,5518;26015;44020000101;Alpeñés;27;0517-1;-1,065847496;40,7988568;Detección automática;1224;MDT
44021000000;1440218;44080;44;Teruel;Allepuz;123;6726,3997;50967;44021000101;Allepuz;93;0568-1;-0,728104036;40,49207016;Detección automática;1424;MDT
44022000000;1440223;44084;44;Teruel;Alloza;556;8160,0486;38871;44022000101;Alloza;542;0493-2;-0,5300743;40,96757235;Detección automática;655;MDT
44023000000;1440239;44088;44;Teruel;Allueva;31;1859,69;17758;44023000101;Allueva;31;0492-1;-1,043458688;40,98620773;Detección automática;1204;MDT
44024000000;1440244;44092;44;Teruel;Anadón;35;2479,11;19534;44024000101;Anadón;35;0492-2;-0,983371535;40,98269926;Detección automática;1113;MDT
44025000000;1440257;44096;44;Teruel;Andorra;7192;14135,9454;53123;44025000101;Andorra;7184;0494-1;-0,444052179;40,97497468;Detección automática;717;MDT
44026000000;1440260;44100;44;Teruel;Arcos de las Salinas;105;11298,6035;54392;44026000101;Arcos de las Salinas;98;0638-1;-1,042999714;39,99248882;Detección automática;1067;MDT
44027000000;1440276;44104;44;Teruel;Arens de Lledó;188;3422,44;32248;44027000101;Arens de Lledó;149;0496-1;0,270928221;40,99253156;Detección automática;364;MDT
44028000000;1440282;44108;44;Teruel;Argente;204;6257,6027;33341;44028000101;Argente;204;0517-3;-1,162851264;40,68846363;Detección automática;1251;MDT
44029000000;1440295;44112;44;Teruel;Ariño;608;8192,7789;47123;44029000101;Ariño;608;0467-4;-0,591544709;41,03029513;Detección automática;517;MDT
44031000000;1440316;44116;44;Teruel;Azaila;94;8143,604;41752;44031000101;Azaila;94;0441-1;-0,493528934;41,29202003;Detección automática;277;MDT
44032000000;1440321;44120;44;Teruel;Bádenas;28;3130,8361;24217;44032000101;Bádenas;28;0466-1;-1,121401545;41,092309;Detección automática;994;MDT
44033000000;1440337;44124;44;Teruel;Báguena;277;2517,0922;33743;44033000101;Báguena;277;0465-3;-1,357091198;41,0404076;Detección automática;801;MDT
44034000000;1440342;44128;44;Teruel;Bañón;152;5427,4838;31740;44034000101;Bañón;152;0491-4;-1,190534304;40,839314;Detección automática;1123;MDT
44035000000;1440355;44132;44;Teruel;Barrachina;113;2485,6913;20009;44035000101;Barrachina;112;0492-3;-1,139717937;40,89718045;Detección automática;1038;MDT
44036000000;1440368;44136;44;Teruel;Bea;30;2336,7926;21969;44036000101;Bea;29;0466-3;-1,148342763;41,03585769;Detección automática;1112;MDT
44037000000;1440374;44140;44;Teruel;Beceite;574;9689,58;50927;44037000101;Beceite;551;0521-1;0,182513228;40,83176235;Detección automática;575;MDT
44038000000;1440380;44144;44;Teruel;Belmonte de San José;114;3396,2324;26771;44038000101;Belmonte de San José;108;0495-3;-0,062844473;40,87461402;Detección automática;656;MDT
44039000000;1440393;44148;44;Teruel;Bello;203;5248,6942;35396;44039000101;Bello;203;0491-1;-1,499488541;40,92210565;Detección automática;1005;MDT
44040000000;1440407;44152;44;Teruel;Berge;220;4263,7255;37054;44040000101;Berge;220;0494-3;-0,426482678;40,85732586;Detección automática;713;MDT
44041000000;1440414;44156;44;Teruel;Bezas;73;2631,6628;27266;44041000101;Bezas;67;0589-2;-1,32376229;40,33064736;Detección automática;1150;MDT
44042000000;1440429;44160;44;Teruel;Blancas;132;7380,3577;34340;44042000101;Blancas;132;0516-1;-1,481606631;40,81411939;Detección automática;1047;MDT
44043000000;1440435;44164;44;Teruel;Blesa;74;8044,71;53689;44043000101;Blesa;74;0466-4;-0,885167575;41,05168381;Detección automática;773;MDT
44044000000;1440440;44168;44;Teruel;Bordón;116;2998,3238;30043;44044000101;Bordón;114;0519-4;-0,321620689;40,68659891;Detección automática;830;MDT
44045000000;1440453;44172;44;Teruel;Bronchales;475;5960,1595;39318;44045000101;Bronchales;475;0540-4;-1,588284905;40,50974758;Detección automática;1569;MDT
44046000000;1440466;44176;44;Teruel;Bueña;65;4074,6423;26884;44046000101;Bueña;65;0516-4;-1,267347083;40,7085442;Detección automática;1213;MDT
44047000000;1440472;44180;44;Teruel;Burbáguena;397;3901,5886;32461;44047000101;Burbáguena;397;0465-4;-1,339950694;41,01838751;Detección automática;811;MDT
44048000000;1440488;44184;44;Teruel;Cabra de Mora;66;3430,8073;28068;44048000101;Cabra de Mora;63;0591-1;-0,807346497;40,31736467;Detección automática;1088;MDT
44049000000;1440491;44188;44;Teruel;Calaceite;961;8130,77;43806;44049000101;Calaceite;926;0470-3;0,187723968;41,01629921;Detección automática;507;MDT
44050000000;1440504;44192;44;Teruel;Calamocha;4628;31662,7162;88083;44050000101;Calamocha;4058;0491-2;-1,300229927;40,91991779;Investigación;884;MDT
44051000000;1440511;44196;44;Teruel;Calanda;3803;11224,9628;51725;44051000101;Calanda;3772;0494-2;-0,231169093;40,93899307;Detección automática;446;MDT
44052000000;1440526;44200;44;Teruel;Calomarde;76;2817,666;22144;44052000101;Calomarde;75;0565-4;-1,575615725;40,37270918;Detección automática;1312;MDT
44053000000;1440532;44204;44;Teruel;Camañas;136;7867,3525;38795;44053000101;Camañas;131;0542-1;-1,138246141;40,64317368;Detección automática;1238;MDT
44054000000;1440547;44208;44;Teruel;Camarena de la Sierra;139;7954,02;37899;44054000101;Camarena de la Sierra;136;0613-1;-1,040881976;40,14853573;Detección automática;1299;MDT
44055000000;1440550;44212;44;Teruel;Camarillas;100;5054,9173;32939;44055000101;Camarillas;97;0543-1;-0,754623239;40,61121113;Detección automática;1310;MDT
44056000000;1440563;44216;44;Teruel;Caminreal;608;4439,1011;44135;44056000101;Caminreal;582;0491-4;-1,325249532;40,83828369;Detección automática;921;MDT
44059000000;1440598;44220;44;Teruel;Cantavieja;727;12452,46;55088;44059000101;Cantavieja;685;0544-3;-0,405093501;40,52479556;Detección automática;1302;MDT
44060000000;1440602;44224;44;Teruel;Cañada de Benatanduz;40;3489,1518;29142;44060000101;Cañada de Benatanduz;35;0543-4;-0,537377433;40,57883874;Detección automática;1442;MDT
44061000000;1440619;44228;44;Teruel;La Cañada de Verich;72;1086,1609;14928;44061000101;La Cañada de Verich;72;0495-3;-0,098848236;40,86598568;Detección automática;738;MDT
44062000000;1440624;44232;44;Teruel;Cañada Vellida;36;2330,3749;20031;44062000101;Cañada Vellida;36;0517-4;-0,915056736;40,70773423;Detección automática;1306;MDT
44063000000;1440630;44236;44;Teruel;Cañizar del Olivar;112;2229,2863;26417;44063000101;Cañizar del Olivar;112;0518-2;-0,644787326;40,81671538;Detección automática;955;MDT
44064000000;1440645;44240;44;Teruel;Cascante del Río;73;3238,2639;24000;44064000101;Cascante del Río;73;0590-3;-1,113524013;40,19534409;Detección automática;992;MDT
44065000000;1440658;44244;44;Teruel;Castejón de Tornos;66;3090,471;24895;44065000101;Castejón de Tornos;66;0491-1;-1,427367824;40,99678885;Detección automática;1079;MDT
44066000000;1440661;44248;44;Teruel;Castel de Cabra;79;2944,2071;26469;44066000101;Castel de Cabra;79;0518-1;-0,695540625;40,80261463;Detección automática;1080;MDT
44067000000;1440677;44252;44;Teruel;Castelnou;92;3664,64;33169;44067000101;Castelnou;84;0441-3;-0,363879491;41,22894263;Detección automática;191;MDT
44068000000;1440683;44256;44;Teruel;Castelserás;804;3151,9061;30413;44068000101;Castelserás;803;0495-1;-0,146182231;40,98121483;Detección automática;366;MDT
44070000000;1440700;44260;44;Teruel;El Castellar;54;5033,2562;32587;44070000101;El Castellar;54;0568-3;-0,817563519;40,3650686;Detección automática;1237;MDT
44071000000;1440717;44264;44;Teruel;Castellote;666;23517,6913;92068;44071000401;Castellote;414;0519-2;-0,321223916;40,79976617;Detección automática;755;MDT
44074000000;1440743;44268;44;Teruel;Cedrillas;656;7357,1344;42180;44074000101;Cedrillas;641;0567-2;-0,85274985;40,43581553;Detección automática;1345;MDT
44075000000;1440756;44272;44;Teruel;Celadas;335;10045,358;46844;44075000101;Celadas;335;0567-1;-1,150982472;40,47463179;Detección automática;1122;MDT
44076000000;1440769;44276;44;Teruel;Cella;2694;12467,6933;62040;44076000101;Cella;2663;0566-2;-1,286789281;40,45441489;Detección automática;1035;MDT
44077000000;1440775;44280;44;Teruel;La Cerollera;78;3374,8209;27877;44077000101;La Cerollera;71;0495-3;-0,054917273;40,84000052;Detección automática;845;MDT
44080000000;1440808;44284;44;Teruel;La Codoñera;313;2096,7467;19747;44080000101;La Codoñera;313;0495-1;-0,086371039;40,93356516;Detección automática;497;MDT
44082000000;1440820;44288;44;Teruel;Corbalán;118;8244,1459;39990;44082000201;Corbalán;118;0567-4;-0,984924482;40,40313957;Detección automática;1264;MDT
44084000000;1440841;44292;44;Teruel;Cortes de Aragón;62;2443,2333;22547;44084000101;Cortes de Aragón;62;0493-1;-0,835348339;40,97389909;Detección automática;927;MDT
44085000000;1440854;44296;44;Teruel;Cosa;63;5481,4279;37458;44085000201;Cosa;53;0517-1;-1,135792578;40,83380487;Detección automática;1183;MDT
44086000000;1440867;44300;44;Teruel;Cretas;558;5257,31;46370;44086000101;Cretas;485;0496-1;0,210665532;40,92781943;Detección automática;567;MDT
44087000000;1440873;44304;44;Teruel;Crivillén;91;4202,5069;30113;44087000101;Crivillén;91;0493-4;-0,576738435;40,88313338;Detección automática;778;MDT
44088000000;1440889;44308;44;Teruel;La Cuba;53;651,4772;12969;44088000101;La Cuba;51;0544-2;-0,297641057;40,59135247;Detección automática;878;MDT
44089000000;1440892;44312;44;Teruel;Cubla;57;4863,4734;32453;44089000101;Cubla;57;0590-3;-1,078984246;40,21083444;Detección automática;1091;MDT
44090000000;1440906;44316;44;Teruel;Cucalón;78;3192,6706;27908;44090000101;Cucalón;78;0465-2;-1,215282654;41,08621884;Detección automática;1032;MDT
44092000000;1440928;44320;44;Teruel;El Cuervo;87;2075,9349;20596;44092000101;El Cuervo;87;0612-2;-1,325041344;40,15139718;Detección automática;904;MDT
44093000000;1440934;44324;44;Teruel;Cuevas de Almudén;119;3584,6962;29080;44093000101;Cuevas de Almudén;119;0518-3;-0,830010352;40,71414754;Detección automática;1283;MDT
44094000000;1440949;44328;44;Teruel;Cuevas Labradas;126;4080,9216;35567;44094000101;Cuevas Labradas;126;0567-1;-1,051347132;40,45355798;Detección automática;966;MDT
44096000000;1440965;44332;44;Teruel;Ejulve;177;10948,5836;61036;44096000101;Ejulve;170;0518-2;-0,554422617;40,77527178;Detección automática;1109;MDT
44097000000;1440971;44336;44;Teruel;Escorihuela;130;5698,6546;31637;44097000101;Escorihuela;130;0542-4;-0,973047798;40,54599503;Detección automática;1133;MDT
44099000000;1440990;44340;44;Teruel;Escucha;797;4156,9591;36727;44099000101;Escucha;780;0518-1;-0,811848944;40,79383346;Detección automática;1069;MDT
44100000000;1441004;44344;44;Teruel;Estercuel;201;5559,3298;38379;44100000101;Estercuel;194;0493-4;-0,631200393;40,85501281;Detección automática;821;MDT
44101000000;1441011;44348;44;Teruel;Ferreruela de Huerva;79;2043,9643;19174;44101000101;Ferreruela de Huerva;79;0465-4;-1,233550432;41,06363495;Detección automática;1016;MDT
44102000000;1441026;44352;44;Teruel;Fonfría;35;2058,56;19712;44102000101;Fonfría;35;0492-1;-1,084562516;40,99560804;Detección automática;1249;MDT
44103000000;1441032;44356;44;Teruel;Formiche Alto;158;7816,5681;36463;44103000101;Formiche Alto;120;0590-2;-0,893744258;40,32442912;Detección automática;1108;MDT
44105000000;1441050;44358;44;Teruel;Fórnoles;75;3263,4646;27025;44105000101;Fórnoles;75;0495-4;-0,003917461;40,89384425;Detección automática;717;MDT
44106000000;1441063;44360;44;Teruel;Fortanete;194;16821,1058;54205;44106000101;Fortanete;193;0543-4;-0,52259595;40,50552359;Detección automática;1355;MDT
44107000000;1441079;44364;44;Teruel;Foz-Calanda;280;3787,1407;30133;44107000101;Foz-Calanda;280;0494-2;-0,266982213;40,92237142;Detección automática;490;MDT
44108000000;1441085;44368;44;Teruel;La Fresneda;460;3947,9417;27546;44108000201;La Fresneda;422;0495-2;0,074362635;40,9284989;Detección automática;548;MDT
44109000000;1441098;44372;44;Teruel;Frías de Albarracín;109;5079,0671;37380;44109000201;Frías de Albarracín;109;0565-4;-1,614357993;40,33806692;Detección automática;1456;MDT
44110000000;1441102;44376;44;Teruel;Fuenferrada;38;2452,5307;21005;44110000101;Fuenferrada;38;0492-4;-1,01204168;40,86929647;Detección automática;1118;MDT
44111000000;1441119;44380;44;Teruel;Fuentes Calientes;89;2500,9065;22441;44111000101;Fuentes Calientes;89;0517-4;-0,978460184;40,70068887;Detección automática;1214;MDT
